id_transaccion,indice_split,split,monto_final,es_anomalia,tipo_anomalia,split_sugerido,reconstruction_error,severidad,prediccion_anomalia
TRX-009643,2188,prueba,2.04,1,descuento_fuera_politica,prueba,0.07567659,baja,1
TRX-009648,1816,validacion,204.49,1,monto_extremo,validacion,0.8582203,alta,1
TRX-009651,2189,prueba,161.58,1,devolucion_monto_alto,prueba,0.86789274,alta,1
TRX-009652,1817,validacion,13.02,0,normal,validacion,0.048255645,normal,0
TRX-009655,2190,prueba,3.17,0,normal,prueba,0.04876873,normal,0
TRX-009669,2191,prueba,171.24,1,monto_extremo,prueba,0.7110935,alta,1
TRX-009675,2192,prueba,3.19,0,normal,prueba,0.052573815,normal,0
TRX-009676,2193,prueba,0.68,1,descuento_fuera_politica,prueba,0.08042428,baja,1
TRX-009677,2194,prueba,35.08,0,normal,prueba,0.03889717,normal,0
TRX-009679,1818,validacion,-12.0,1,monto_inconsistente,validacion,0.08695388,media,1
TRX-009680,1819,validacion,26.83,0,normal,validacion,0.040730193,normal,0
TRX-009681,1820,validacion,11.73,0,normal,validacion,0.04099132,normal,0
TRX-009687,1821,validacion,8.64,0,normal,validacion,0.047847454,normal,0
TRX-009689,2195,prueba,13.34,0,normal,prueba,0.037176535,normal,0
TRX-009691,2196,prueba,20.35,0,normal,prueba,0.0452734,normal,0
TRX-009696,1822,validacion,10.53,0,normal,validacion,0.0494646,normal,0
TRX-009697,2197,prueba,5.99,0,normal,prueba,0.047324747,normal,0
TRX-009700,2198,prueba,1.76,1,descuento_fuera_politica,prueba,0.21400677,alta,1
TRX-009702,2199,prueba,218.84,1,devolucion_monto_alto,prueba,0.9558717,alta,1
TRX-009705,1823,validacion,5.3,0,normal,validacion,0.047291238,normal,0
TRX-009707,2200,prueba,2.81,1,descuento_fuera_politica,prueba,0.07301017,baja,1
TRX-009708,2201,prueba,1.23,1,efectivo_descuento_alto,prueba,0.10367803,media,1
TRX-009709,1824,validacion,1.22,0,normal,validacion,0.045284785,normal,0
TRX-009710,1825,validacion,20.39,0,normal,validacion,0.045162164,normal,0
TRX-009711,2202,prueba,68.12,1,empleado_anulaciones_altas,prueba,0.18445864,alta,1
TRX-009712,1826,validacion,5.87,1,venta_fuera_horario,validacion,0.0962334,media,1
TRX-009717,1827,validacion,54.61,1,empleado_anulaciones_altas,validacion,0.23370515,alta,1
TRX-009720,2203,prueba,0.42,1,descuento_fuera_politica,prueba,0.14818369,alta,1
TRX-009728,2204,prueba,4.69,1,venta_fuera_horario,prueba,0.12584747,alta,1
TRX-009733,2205,prueba,6.57,0,normal,prueba,0.049551267,normal,0
TRX-009735,2206,prueba,6.44,0,normal,prueba,0.048383396,normal,0
TRX-009737,2207,prueba,17.56,0,normal,prueba,0.03927963,normal,0
TRX-009739,1828,validacion,98.04,1,empleado_anulaciones_altas,validacion,0.39491352,alta,1
TRX-009741,2208,prueba,160.53,1,devolucion_monto_alto,prueba,0.5633536,alta,1
TRX-009743,2209,prueba,1.84,1,descuento_fuera_politica,prueba,0.24261099,alta,1
TRX-009749,1829,validacion,8.81,0,normal,validacion,0.04857861,normal,0
TRX-009753,2210,prueba,1.17,0,normal,prueba,0.045401305,normal,0
TRX-009757,2211,prueba,4.33,0,normal,prueba,0.05232759,normal,0
TRX-009758,1830,validacion,235.67,1,devolucion_monto_alto,validacion,1.0711937,alta,1
TRX-009759,2212,prueba,1.68,0,normal,prueba,0.04809879,normal,0
TRX-009763,2213,prueba,-5.0,1,monto_inconsistente,prueba,0.08268376,media,1
TRX-009766,1831,validacion,0.88,1,descuento_fuera_politica,validacion,0.23766743,alta,1
TRX-009767,2214,prueba,206.8,1,devolucion_monto_alto,prueba,1.0848447,alta,1
TRX-009768,1832,validacion,-25.0,1,monto_inconsistente,validacion,0.21016692,alta,1
TRX-009770,1833,validacion,3.86,0,normal,validacion,0.050117966,normal,0
TRX-009771,1834,validacion,268.55,1,monto_extremo,validacion,1.5010878,alta,1
TRX-009773,1835,validacion,315.21,1,monto_extremo,validacion,2.1895883,alta,1
TRX-009776,2215,prueba,19.17,0,normal,prueba,0.040002197,normal,0
TRX-009777,2216,prueba,6.52,0,normal,prueba,0.058078445,normal,0
TRX-009778,2217,prueba,25.53,1,empleado_anulaciones_altas,prueba,0.16451986,alta,1
TRX-009779,1836,validacion,109.51,1,devolucion_monto_alto,validacion,0.24480966,alta,1
TRX-009780,2218,prueba,52.72,0,normal,prueba,0.07716895,baja,1
TRX-009782,1837,validacion,7.51,0,normal,validacion,0.056614194,normal,0
TRX-009785,1838,validacion,118.33,1,empleado_anulaciones_altas,validacion,0.65498704,alta,1
TRX-009789,1839,validacion,1.3,0,normal,validacion,0.042902462,normal,0
TRX-009792,1840,validacion,22.78,0,normal,validacion,0.066931985,baja,1
TRX-009799,2219,prueba,4.19,0,normal,prueba,0.0688522,baja,1
TRX-009801,1841,validacion,8.45,0,normal,validacion,0.040316433,normal,0
TRX-009802,1842,validacion,5.32,0,normal,validacion,0.053626698,normal,0
TRX-009803,2220,prueba,20.97,0,normal,prueba,0.047546268,normal,0
TRX-009805,2221,prueba,28.85,0,normal,prueba,0.04887334,normal,0
TRX-009811,2222,prueba,9.1,1,venta_fuera_horario,prueba,0.08677721,media,1
TRX-009821,1843,validacion,2.62,0,normal,validacion,0.046160948,normal,0
TRX-009823,2223,prueba,9.2,0,normal,prueba,0.046936467,normal,0
TRX-009825,2224,prueba,-5.0,1,monto_inconsistente,prueba,0.05907781,normal,0
TRX-009828,2225,prueba,12.32,0,normal,prueba,0.054614212,normal,0
TRX-009831,1844,validacion,1.09,0,normal,validacion,0.054962847,normal,0
TRX-009832,2226,prueba,58.02,1,empleado_anulaciones_altas,prueba,0.085811146,media,1
TRX-009833,1845,validacion,75.47,0,normal,validacion,0.046058133,normal,0
TRX-009834,2227,prueba,30.64,0,normal,prueba,0.052450985,normal,0
TRX-009836,1846,validacion,4.27,1,descuento_fuera_politica,validacion,0.4597633,alta,1
TRX-009837,1847,validacion,3.53,0,normal,validacion,0.050919224,normal,0
TRX-009838,2228,prueba,1.78,1,descuento_fuera_politica,prueba,0.23436145,alta,1
TRX-009849,2229,prueba,4.77,1,descuento_fuera_politica,prueba,0.33205783,alta,1
TRX-009851,1848,validacion,-25.0,1,monto_inconsistente,validacion,0.21662632,alta,1
TRX-009858,1849,validacion,3.36,0,normal,validacion,0.046508234,normal,0
TRX-009859,2230,prueba,9.08,0,normal,prueba,0.050303966,normal,0
TRX-009863,2231,prueba,3.49,0,normal,prueba,0.07915276,baja,1
TRX-009866,2232,prueba,2.98,0,normal,prueba,0.076020695,baja,1
TRX-009867,2233,prueba,108.25,1,empleado_anulaciones_altas,prueba,0.32383847,alta,1
TRX-009873,2234,prueba,8.92,0,normal,prueba,0.036926094,normal,0
TRX-009885,2235,prueba,25.2,0,normal,prueba,0.045505647,normal,0
TRX-009886,1850,validacion,12.17,0,normal,validacion,0.046166763,normal,0
TRX-009894,2236,prueba,49.77,0,normal,prueba,0.056920055,normal,0
TRX-009896,1851,validacion,18.71,0,normal,validacion,0.04914636,normal,0
TRX-009898,2237,prueba,15.75,1,efectivo_descuento_alto,prueba,0.059689704,normal,0
TRX-009900,2238,prueba,4.29,0,normal,prueba,0.08160558,baja,1
TRX-009901,1852,validacion,5.39,0,normal,validacion,0.04452768,normal,0
TRX-009903,1853,validacion,13.09,0,normal,validacion,0.04976059,normal,0
TRX-009909,1854,validacion,9.45,0,normal,validacion,0.049533654,normal,0
TRX-009910,2239,prueba,4.31,0,normal,prueba,0.07519973,baja,1
TRX-009912,2240,prueba,9.18,1,venta_fuera_horario,prueba,0.08150023,baja,1
TRX-009915,2241,prueba,-25.0,1,monto_inconsistente,prueba,0.20920041,alta,1
TRX-009916,2242,prueba,31.76,0,normal,prueba,0.04699806,normal,0
TRX-009920,1855,validacion,2.56,0,normal,validacion,0.04692151,normal,0
TRX-009921,2243,prueba,13.53,1,efectivo_descuento_alto,prueba,0.065355144,baja,1
TRX-009922,2244,prueba,133.37,1,devolucion_monto_alto,prueba,0.25226355,alta,1
TRX-009924,2245,prueba,152.41,1,devolucion_monto_alto,prueba,0.60592663,alta,1
TRX-009925,2246,prueba,-5.0,1,monto_inconsistente,prueba,0.1654006,alta,1
TRX-009926,1856,validacion,2.09,0,normal,validacion,0.04832985,normal,0
TRX-009927,1857,validacion,8.29,0,normal,validacion,0.04146124,normal,0
TRX-009930,2247,prueba,1.63,0,normal,prueba,0.045690898,normal,0
TRX-009931,1858,validacion,8.16,0,normal,validacion,0.05076329,normal,0
TRX-009932,2248,prueba,4.73,0,normal,prueba,0.0467779,normal,0
TRX-009933,2249,prueba,19.99,0,normal,prueba,0.04869805,normal,0
TRX-009937,2250,prueba,4.61,0,normal,prueba,0.05057566,normal,0
TRX-009939,2251,prueba,5.88,0,normal,prueba,0.054119304,normal,0
TRX-009940,1859,validacion,12.37,0,normal,validacion,0.037924714,normal,0
TRX-009944,2252,prueba,2.05,1,descuento_fuera_politica,prueba,0.13381208,alta,1
TRX-009948,2253,prueba,3.91,1,descuento_fuera_politica,prueba,0.24387391,alta,1
TRX-009949,1860,validacion,18.8,1,venta_fuera_horario,validacion,0.08066565,baja,1
TRX-009950,1861,validacion,3.41,0,normal,validacion,0.045558244,normal,0
TRX-009953,1862,validacion,4.24,0,normal,validacion,0.04091608,normal,0
TRX-009958,2254,prueba,247.64,1,devolucion_monto_alto,prueba,1.7041478,alta,1
TRX-009960,1863,validacion,72.14,0,normal,validacion,0.05785973,normal,0
TRX-009964,1864,validacion,15.08,0,normal,validacion,0.04885429,normal,0
TRX-009966,1865,validacion,8.48,0,normal,validacion,0.036759008,normal,0
TRX-009969,2255,prueba,13.53,0,normal,prueba,0.048267603,normal,0
TRX-009970,1866,validacion,337.62,1,monto_extremo,validacion,2.7402046,alta,1
TRX-009972,1867,validacion,136.13,1,devolucion_monto_alto,validacion,0.30241513,alta,1
TRX-009974,2256,prueba,-12.0,1,monto_inconsistente,prueba,0.116988115,alta,1
TRX-009978,2257,prueba,37.2,1,empleado_anulaciones_altas,prueba,0.08445746,media,1
TRX-009982,2258,prueba,203.99,1,devolucion_monto_alto,prueba,0.92831564,alta,1
TRX-009984,1868,validacion,4.38,0,normal,validacion,0.0357105,normal,0
TRX-009985,2259,prueba,5.28,0,normal,prueba,0.049669188,normal,0
TRX-009987,2260,prueba,4.3,0,normal,prueba,0.037231192,normal,0
TRX-009989,2261,prueba,2.54,0,normal,prueba,0.05251525,normal,0
TRX-009991,2262,prueba,56.59,1,empleado_anulaciones_altas,prueba,0.14261517,alta,1
TRX-009992,2263,prueba,0.0,1,monto_inconsistente,prueba,0.08257645,baja,1
TRX-009995,1869,validacion,1.76,0,normal,validacion,0.047400862,normal,0
TRX-010000,1870,validacion,-25.0,1,monto_inconsistente,validacion,0.26759908,alta,1
TRX-010003,2264,prueba,20.34,0,normal,prueba,0.07659772,baja,1
TRX-010004,1871,validacion,0.0,1,monto_inconsistente,validacion,0.06335899,normal,0
TRX-010005,2265,prueba,12.31,0,normal,prueba,0.04335777,normal,0
TRX-010009,2266,prueba,202.89,1,devolucion_monto_alto,prueba,0.8768754,alta,1
TRX-010010,2267,prueba,-5.0,1,monto_inconsistente,prueba,0.07950317,baja,1
TRX-010016,1872,validacion,4.54,1,efectivo_descuento_alto,validacion,0.24186942,alta,1
TRX-010018,1873,validacion,-25.0,1,monto_inconsistente,validacion,0.29954845,alta,1
TRX-010019,2268,prueba,3.76,0,normal,prueba,0.049649097,normal,0
TRX-010020,1874,validacion,17.71,0,normal,validacion,0.04667434,normal,0
TRX-010021,2269,prueba,2.51,1,efectivo_descuento_alto,prueba,0.0931178,media,1
TRX-010022,1875,validacion,10.97,0,normal,validacion,0.046827387,normal,0
TRX-010024,2270,prueba,10.26,0,normal,prueba,0.05498976,normal,0
TRX-010025,1876,validacion,-12.0,1,monto_inconsistente,validacion,0.11332184,alta,1
TRX-010026,1877,validacion,2.02,0,normal,validacion,0.05177125,normal,0
TRX-010027,1878,validacion,3.35,0,normal,validacion,0.053559072,normal,0
TRX-010029,2271,prueba,4.74,0,normal,prueba,0.049610965,normal,0
TRX-010030,1879,validacion,-5.0,1,monto_inconsistente,validacion,0.18663299,alta,1
TRX-010031,1880,validacion,9.41,0,normal,validacion,0.05298324,normal,0
TRX-010034,1881,validacion,1.92,0,normal,validacion,0.046891138,normal,0
TRX-010039,1882,validacion,27.25,0,normal,validacion,0.04949954,normal,0
TRX-010040,1883,validacion,8.92,1,efectivo_descuento_alto,validacion,0.060926333,normal,0
TRX-010041,1884,validacion,15.68,0,normal,validacion,0.04792241,normal,0
TRX-010042,1885,validacion,7.7,0,normal,validacion,0.04853853,normal,0
TRX-010043,1886,validacion,2.62,0,normal,validacion,0.081752874,baja,1
TRX-010048,2272,prueba,13.17,1,venta_fuera_horario,prueba,0.07776084,baja,1
TRX-010049,2273,prueba,244.94,1,devolucion_monto_alto,prueba,0.92109287,alta,1
TRX-010050,1887,validacion,83.43,1,empleado_anulaciones_altas,validacion,0.21976109,alta,1
TRX-010051,1888,validacion,11.25,0,normal,validacion,0.050035607,normal,0
TRX-010057,1889,validacion,292.62,1,monto_extremo,validacion,1.953848,alta,1
TRX-010061,1890,validacion,7.68,1,venta_fuera_horario,validacion,0.083622314,media,1
TRX-010063,1891,validacion,7.67,0,normal,validacion,0.03751152,normal,0
TRX-010065,1892,validacion,26.87,1,empleado_anulaciones_altas,validacion,0.06948793,baja,1
TRX-010066,2274,prueba,45.44,0,normal,prueba,0.0596409,normal,0
TRX-010069,2275,prueba,4.85,0,normal,prueba,0.048797514,normal,0
TRX-010072,1893,validacion,3.36,1,venta_fuera_horario,validacion,0.10599477,media,1
TRX-010076,1894,validacion,2.83,0,normal,validacion,0.056423426,normal,0
TRX-010078,1895,validacion,5.29,0,normal,validacion,0.052330125,normal,0
TRX-010080,2276,prueba,163.55,1,devolucion_monto_alto,prueba,0.4239002,alta,1
TRX-010083,2277,prueba,2.99,0,normal,prueba,0.05500493,normal,0
TRX-010086,2278,prueba,35.69,1,empleado_anulaciones_altas,prueba,0.13709894,alta,1
TRX-010089,1896,validacion,20.44,0,normal,validacion,0.046779223,normal,0
TRX-010093,2279,prueba,21.09,0,normal,prueba,0.049526803,normal,0
TRX-010094,1897,validacion,10.25,0,normal,validacion,0.0470892,normal,0
TRX-010098,2280,prueba,6.49,0,normal,prueba,0.05198716,normal,0
TRX-010100,1898,validacion,1.69,0,normal,validacion,0.045930535,normal,0
TRX-010103,2281,prueba,4.04,0,normal,prueba,0.044917975,normal,0
TRX-010105,1899,validacion,1.23,0,normal,validacion,0.041797265,normal,0
TRX-010109,2282,prueba,68.93,1,empleado_anulaciones_altas,prueba,0.09393872,media,1
TRX-010110,1900,validacion,1.24,0,normal,validacion,0.041119356,normal,0
TRX-010111,2283,prueba,13.27,1,venta_fuera_horario,prueba,0.09712499,media,1
TRX-010112,1901,validacion,4.63,0,normal,validacion,0.047113072,normal,0
TRX-010117,2284,prueba,4.08,0,normal,prueba,0.04825329,normal,0
TRX-010118,1902,validacion,1.35,0,normal,validacion,0.045267917,normal,0
TRX-010120,2285,prueba,189.56,1,monto_extremo,prueba,0.71058524,alta,1
TRX-010121,2286,prueba,159.15,1,devolucion_monto_alto,prueba,0.5531661,alta,1
TRX-010122,1903,validacion,7.84,0,normal,validacion,0.04020918,normal,0
TRX-010123,2287,prueba,1.98,0,normal,prueba,0.048369363,normal,0
TRX-010126,2288,prueba,22.18,0,normal,prueba,0.049909562,normal,0
TRX-010137,1904,validacion,2.64,1,descuento_fuera_politica,validacion,0.3226933,alta,1
TRX-010139,1905,validacion,3.57,0,normal,validacion,0.049751878,normal,0
TRX-010141,2289,prueba,107.83,1,devolucion_monto_alto,prueba,0.6330128,alta,1
TRX-010143,1906,validacion,22.68,0,normal,validacion,0.049000423,normal,0
TRX-010147,1907,validacion,34.18,0,normal,validacion,0.053419113,normal,0
TRX-010150,2290,prueba,7.22,1,efectivo_descuento_alto,prueba,0.06834105,baja,1
TRX-010152,2291,prueba,12.99,0,normal,prueba,0.04286802,normal,0
TRX-010154,1908,validacion,11.61,0,normal,validacion,0.051640015,normal,0
TRX-010155,2292,prueba,11.98,0,normal,prueba,0.050305057,normal,0
TRX-010157,2293,prueba,2.46,0,normal,prueba,0.043558348,normal,0
TRX-010158,1909,validacion,31.73,0,normal,validacion,0.05009383,normal,0
TRX-010160,1910,validacion,2.72,0,normal,validacion,0.056842122,normal,0
TRX-010162,2294,prueba,3.48,0,normal,prueba,0.049859453,normal,0
TRX-010168,2295,prueba,19.12,0,normal,prueba,0.047258403,normal,0
TRX-010169,2296,prueba,135.45,1,devolucion_monto_alto,prueba,0.44251838,alta,1
TRX-010174,2297,prueba,3.46,0,normal,prueba,0.049280547,normal,0
TRX-010178,2298,prueba,27.27,1,descuento_fuera_politica,prueba,0.1205331,alta,1
TRX-010180,2299,prueba,0.36,1,descuento_fuera_politica,prueba,0.20895332,alta,1
TRX-010181,2300,prueba,11.17,0,normal,prueba,0.044931263,normal,0
TRX-010183,1911,validacion,87.89,0,normal,validacion,0.050434478,normal,0
TRX-010184,2301,prueba,-25.0,1,monto_inconsistente,prueba,0.23268911,alta,1
TRX-010185,2302,prueba,54.01,0,normal,prueba,0.04841052,normal,0
TRX-010186,2303,prueba,1.11,1,descuento_fuera_politica,prueba,0.2343255,alta,1
TRX-010188,2304,prueba,9.4,0,normal,prueba,0.049820215,normal,0
TRX-010190,2305,prueba,42.05,0,normal,prueba,0.0734766,baja,1
TRX-010193,1912,validacion,10.64,0,normal,validacion,0.044978775,normal,0
TRX-010194,1913,validacion,199.99,1,devolucion_monto_alto,validacion,0.92740613,alta,1
TRX-010195,1914,validacion,12.22,0,normal,validacion,0.05305407,normal,0
TRX-010197,1915,validacion,4.6,1,venta_fuera_horario,validacion,0.08546319,media,1
TRX-010198,2306,prueba,10.95,0,normal,prueba,0.04728665,normal,0
TRX-010199,2307,prueba,28.98,0,normal,prueba,0.046168957,normal,0
TRX-010200,1916,validacion,23.15,0,normal,validacion,0.048395663,normal,0
TRX-010201,2308,prueba,11.92,0,normal,prueba,0.047292236,normal,0
TRX-010202,1917,validacion,3.53,0,normal,validacion,0.04657071,normal,0
TRX-010203,2309,prueba,39.33,0,normal,prueba,0.046808418,normal,0
TRX-010207,2310,prueba,3.92,1,efectivo_descuento_alto,prueba,0.068336904,baja,1
TRX-010208,1918,validacion,164.44,1,devolucion_monto_alto,validacion,0.6064298,alta,1
TRX-010213,1919,validacion,4.76,0,normal,validacion,0.07831117,baja,1
TRX-010215,2311,prueba,1.38,0,normal,prueba,0.044847306,normal,0
TRX-010217,2312,prueba,-5.0,1,monto_inconsistente,prueba,0.066583455,baja,1
TRX-010218,1920,validacion,10.36,0,normal,validacion,0.047864318,normal,0
TRX-010219,2313,prueba,5.32,0,normal,prueba,0.052756865,normal,0
TRX-010223,2314,prueba,228.59,1,devolucion_monto_alto,prueba,1.1651069,alta,1
TRX-010224,1921,validacion,8.81,0,normal,validacion,0.038212225,normal,0
TRX-010225,2315,prueba,15.62,0,normal,prueba,0.037512388,normal,0
TRX-010227,2316,prueba,150.28,1,devolucion_monto_alto,prueba,0.45046315,alta,1
TRX-010231,2317,prueba,25.64,0,normal,prueba,0.045361735,normal,0
TRX-010233,1922,validacion,2.58,0,normal,validacion,0.043046385,normal,0
TRX-010237,2318,prueba,462.65,1,monto_extremo,prueba,4.501857,alta,1
TRX-010238,1923,validacion,-5.0,1,monto_inconsistente,validacion,0.05976371,normal,0
TRX-010240,2319,prueba,161.88,1,devolucion_monto_alto,prueba,0.26116592,alta,1
TRX-010242,2320,prueba,193.78,1,devolucion_monto_alto,prueba,0.71105206,alta,1
TRX-010244,1924,validacion,8.7,0,normal,validacion,0.05362618,normal,0
TRX-010248,2321,prueba,27.5,0,normal,prueba,0.0465751,normal,0
TRX-010250,1925,validacion,7.37,0,normal,validacion,0.046277933,normal,0
TRX-010253,1926,validacion,10.46,0,normal,validacion,0.08054351,baja,1
TRX-010256,2322,prueba,12.38,0,normal,prueba,0.050851643,normal,0
TRX-010259,1927,validacion,9.86,0,normal,validacion,0.0487307,normal,0
TRX-010268,2323,prueba,1.71,0,normal,prueba,0.04991469,normal,0
TRX-010273,2324,prueba,-12.0,1,monto_inconsistente,prueba,0.11988776,alta,1
TRX-010275,2325,prueba,21.71,0,normal,prueba,0.047481455,normal,0
TRX-010276,2326,prueba,13.05,0,normal,prueba,0.042434026,normal,0
TRX-010280,1928,validacion,8.21,1,venta_fuera_horario,validacion,0.10697742,alta,1
TRX-010282,1929,validacion,2.7,0,normal,validacion,0.043417722,normal,0
TRX-010283,1930,validacion,273.44,1,monto_extremo,validacion,1.3548604,alta,1
TRX-010284,1931,validacion,68.18,1,empleado_anulaciones_altas,validacion,0.3744008,alta,1
TRX-010287,1932,validacion,11.56,0,normal,validacion,0.050659265,normal,0
TRX-010289,2327,prueba,3.5,1,venta_fuera_horario,prueba,0.11850195,alta,1
TRX-010292,2328,prueba,1.05,1,descuento_fuera_politica,prueba,0.2517363,alta,1
TRX-010294,2329,prueba,9.26,1,efectivo_descuento_alto,prueba,0.20480682,alta,1
TRX-010296,2330,prueba,9.71,1,efectivo_descuento_alto,prueba,0.07455357,baja,1
TRX-010300,2331,prueba,6.85,0,normal,prueba,0.045472506,normal,0
TRX-010303,1933,validacion,0.95,0,normal,validacion,0.052901067,normal,0
TRX-010309,2332,prueba,16.09,1,venta_fuera_horario,prueba,0.072639056,baja,1
TRX-010310,1934,validacion,124.37,1,devolucion_monto_alto,validacion,0.47171962,alta,1
TRX-010311,1935,validacion,22.52,0,normal,validacion,0.046627793,normal,0
TRX-010314,2333,prueba,30.62,0,normal,prueba,0.074944146,baja,1
TRX-010318,2334,prueba,7.84,0,normal,prueba,0.0524073,normal,0
TRX-010324,1936,validacion,-5.0,1,monto_inconsistente,validacion,0.07058716,baja,1
TRX-010326,1937,validacion,3.29,1,descuento_fuera_politica,validacion,0.35053813,alta,1
TRX-010328,1938,validacion,16.29,1,efectivo_descuento_alto,validacion,0.20011114,alta,1
TRX-010330,2335,prueba,2.07,0,normal,prueba,0.050696667,normal,0
TRX-010332,2336,prueba,193.57,1,devolucion_monto_alto,prueba,0.7812411,alta,1
